candidate,index,condition,numerical_usable,terminal_supported,out_v,error_v,gain,band_min_magnitude,band_max_magnitude,bandwidth_hz,current_a,power_w,dc_ac_current_pass,sine_thd_fraction,sine_gain,sine_stationary,sine_min_v,sine_max_v,all_assessed_pass,forecast_v,realization_sha256,attempt_sha256
R37,1148,nominal,True,True,0.5022265325529447,0.0022265325529446933,-5.973853226457295,5.973692698555928,5.97385324271872,13638500.836396359,3.7333003451077e-05,3.733150213468686e-05,True,,,,,,True,0.5025448291382927,dc2c7101ce8b149ec384c206bc7389ac6d7cb75882a074681ff0b0b5defcd844,a664364cb42ecbecf9529f0f852776963b3136ee3bdc36b1e8604487671555d7
R37,1148,supply_097,True,True,0.4762133507988866,-0.023786649201113397,-5.965793900882586,5.965633640385826,5.965793917117831,13640672.992485324,3.703401577576462e-05,3.5921574951791496e-05,True,,,,,,True,0.47653056673357164,dc2c7101ce8b149ec384c206bc7389ac6d7cb75882a074681ff0b0b5defcd844,2c83b320a83e07fa7181c9c953d5075ecf395f1fdee1f76d3338b2a80fa88d2e
R37,1149,nominal,True,True,0.49839068413487797,-0.0016093158651220296,-6.019205876655864,6.01904418367731,6.0192058930349335,13640771.12958958,3.762068072720369e-05,3.761917405902228e-05,True,,,,,,True,0.4995318454868674,4e3ce2ca902bb8340066513a798b2fc09e83472bd4b513b0170456156945e957,93e07b9aa6c97db59d75cb41f52175c273f71fcb46eebbc9a087143588f104c7
R37,1149,supply_097,True,True,0.47238298254754185,-0.027617017452458148,-6.0109837591242385,6.01082234238494,6.010983775476241,13643120.503914138,3.732128193772197e-05,3.620021813754544e-05,False,,,,,,False,0.47351758308214636,4e3ce2ca902bb8340066513a798b2fc09e83472bd4b513b0170456156945e957,99a4c8ef7c906e0e00e1b213a587493cd6a3af3c04f00734776ad26ebb54a6d8
R37,1150,nominal,True,True,0.5185881909111263,0.01858819091112629,-5.791945995934829,5.791790155835087,5.791946011718997,13629700.475134453,3.6105835210159924e-05,3.610440748625157e-05,True,,,,,,True,0.518956050248119,776ff510b309d50d7e9ed3de5a716460b08eb3f02293df27926ec28267e241d2,376c1ba273fde6d4804747a57976bf7eabd7365ea6e5a321f94b560d90c26b66
R37,1150,supply_097,True,True,0.4925535076491987,-0.007446492350801304,-5.784473535542907,5.784317931319415,5.784473551304067,13631231.213163637,3.580846062522443e-05,3.4732855724463794e-05,True,,,,,,True,0.4929417878433979,776ff510b309d50d7e9ed3de5a716460b08eb3f02293df27926ec28267e241d2,3aeebd04609eabbbdfd49f1cb1fd1bf1df7804ab4322eec9d044564e003797e4
R37,1151,nominal,True,True,0.46583680582611375,-0.03416319417388625,-6.3601427874767404,6.359972417025241,6.36014280474015,13660095.067239126,4.006231728607945e-05,4.0060659568522147e-05,False,,,,,,False,0.468221838428736,64073c74d158ac7627570d99b245228c5b653d68caebed7e2964a20aebf36c40,153b1d392a45e138f14ecf429942f02f57aa9e93b4239fb167d7962bdab09d8c
R37,1151,supply_097,True,True,0.4398758470556774,-0.060124152944322606,-6.3503429040000565,6.35017290309933,6.35034292122698,13664416.444401328,3.975941214204739e-05,3.856506209354133e-05,False,,,,,,False,0.44220757602401495,64073c74d158ac7627570d99b245228c5b653d68caebed7e2964a20aebf36c40,7ac27a8e329f6c9c9ddf3bde0d339d96084730b29525ac76d8034e832bde8952
R37,1152,nominal,True,True,0.4833826449230474,-0.01661735507695261,-6.1822591700404805,6.182093303804811,6.182259186845329,13649305.44735214,3.8746339485004024e-05,3.874475674275174e-05,True,,,,,,True,0.4837601557542634,bf595bf2956e001974e5814789c42fc76a000241686d41f973fd76a3f929460b,7be6d0ad335d5e78a985d38e6becb2c289c739e78b73c8fc78b40d27eccca69e
R37,1152,supply_097,True,True,0.4573957192237117,-0.042604280776288306,-6.1733860022890426,6.173220449675866,6.173386019063052,13652434.337575471,3.844538215038196e-05,3.729052366247741e-05,False,,,,,,False,0.45774589334954235,bf595bf2956e001974e5814789c42fc76a000241686d41f973fd76a3f929460b,48381871a747b577fecf17b354e4d08564396eef8e94fe76a0ffd1c924a8507f
R37,1153,nominal,True,True,0.48789861100364607,-0.012101388996353935,-6.135259068039355,6.135094401168301,6.135259084721466,13646741.64140906,3.8407618193634866e-05,3.840606221422118e-05,True,,,,,,True,0.48853090777319635,ad5c53abdeb611300c596b0cdfdc8b9d384ce48417326556633b194351225bac,19b580772cd13f798aad7c81fff05d9993c1b28908495f99e770ab9840766070
R37,1153,supply_097,True,True,0.46190543904343606,-0.03809456095656394,-6.126588793151751,6.1264244279651905,6.12658880980423,13649617.632662192,3.8107129427693646e-05,3.696244375512255e-05,False,,,,,,False,0.4625166453684753,ad5c53abdeb611300c596b0cdfdc8b9d384ce48417326556633b194351225bac,a7401f4b1366842705787240eb13af32b45feb2bc8df85d6c2c1c7bd3e63f77d
R37,1154,nominal,True,True,0.47931311029774015,-0.020686889702259847,-6.213771640095107,6.213604984350841,6.213771656980917,13651606.041577037,3.9051578181795006e-05,3.904997015591625e-05,True,,,,,,True,0.48061511606583973,3b0c59261a8648a1846956b209bb2c0bc44df324ed14e3cee972768689bd6abf,85ed1268bd4df1077b655b7efb382cd0d1bb8b1c6a0272bb7c21035c23266357
R37,1154,supply_097,True,True,0.4533317373626933,-0.04666826263730672,-6.204711535182888,6.204545204658024,6.204711552036688,13654995.682561215,3.875020430663565e-05,3.758617730866836e-05,False,,,,,,False,0.4546008536611187,3b0c59261a8648a1846956b209bb2c0bc44df324ed14e3cee972768689bd6abf,ff4a92227596217bece45e7e8e3fe277609c73ebbde66f9a9e3f71db24da4205
R37,1155,nominal,True,True,0.5245186180346197,0.024518618034619744,-5.725383370762772,5.725229253081507,5.72538338637121,13626659.80122471,3.566102786800525e-05,3.5659631993279004e-05,True,,,,,,True,0.5255698328544612,15e501ae29ca7fd3c7744ceae381f9acef2dca8c4f5f6b8dc95f650a5f23d9d5,98266aa62a924d53a9f90bc7fbd0447762bb99b7231af499bc17a08feb6ea09b
R37,1155,supply_097,True,True,0.49847646506360577,-0.001523534936394233,-5.718098769216493,5.717944877696525,5.718098784802894,13627996.423896374,3.5364213702273605e-05,3.430196620047204e-05,True,,,,,,True,0.4995555704497402,15e501ae29ca7fd3c7744ceae381f9acef2dca8c4f5f6b8dc95f650a5f23d9d5,83704358c57178ebbc710fee0e12631c96674eca1fc49191aee2a49cadb967cc
R37,1156,nominal,True,True,0.523093384058001,0.023093384058000987,-5.732237585713119,5.732083295404871,5.73223760134035,13627185.408249892,3.576795166047821e-05,3.576653429242596e-05,True,,,,,,True,0.5238681489670911,2c8bf2ae5742bc975b22b6e1c06a286a1906bccf99b608b26aa43bfe6e6e57ed,ef50f1dd8337455466d2b1efe15880aa34b587319f09c9795a88e100182de700
R37,1156,supply_097,True,True,0.49705257096304223,-0.0029474290369577716,-5.724924775397223,5.724770713117307,5.724924791002231,13628570.271974957,3.5471036957583735e-05,3.440556446514859e-05,True,,,,,,True,0.49785388656237006,2c8bf2ae5742bc975b22b6e1c06a286a1906bccf99b608b26aa43bfe6e6e57ed,e4b9b1dc1e7a8751420940345ce14354ef93a5e960c444447de617f0c185baac
R37,1157,nominal,True,True,0.5063875497567258,0.006387549756725841,-5.922007938209314,5.921848750925752,5.922007954333741,13636241.610225918,3.702090640974009e-05,3.701942908669979e-05,True,,,,,,True,0.5079876776228208,541c70228dbe3e2ffdc43b15288bcf42ebce8865482dd0e3ea2a0a9fd6518fd2,34f37921ac1833951d47c3070b36c1b22cba6b5d35b9519f7eb7cfbedde07803
R37,1157,supply_097,True,True,0.48036880579962093,-0.019631194200379065,-5.914106445756858,5.913947517411426,5.914106461855959,13638246.346750485,3.672233601307566e-05,3.5619268191727465e-05,True,,,,,,True,0.4819734152180998,541c70228dbe3e2ffdc43b15288bcf42ebce8865482dd0e3ea2a0a9fd6518fd2,95ebc2a97451353e0887faeafc44fcb60e68924f5c7b0f38bd757a9c01760243
R37,1158,nominal,True,True,0.49185362804488597,-0.008146371955114029,-6.0814058715380614,6.081242591849064,6.081405888079678,13644299.075201774,3.811099843963534e-05,3.8109450829427233e-05,True,,,,,,True,0.49314029587893476,94974ec0b231ee38d56a0e8f1faae2667c2e7ee1bef681076b6eecbd474695ef,cbd804cb378a3f08127ef40e2a37841ef5c9ca0953813161675a870426207959
R37,1158,supply_097,True,True,0.46585453720652636,-0.034145462793473635,-6.072924186364017,6.072761198073355,6.072924202877037,13646975.733357156,3.781095368197781e-05,3.667516112950313e-05,False,,,,,,False,0.4671260334742137,94974ec0b231ee38d56a0e8f1faae2667c2e7ee1bef681076b6eecbd474695ef,858e48abf89f52218aff9b8426360da810cb17e058ec23482aa0cd360a915302
R37,1159,nominal,True,True,0.5141246186630213,0.014124618663021282,-5.836615456958257,5.836458466803918,5.836615472860031,13631957.66237927,3.644062737627924e-05,3.6439172821234985e-05,True,,,,,,True,0.514478451944484,30b9e6a1c29b89d0d3d4e543559d1b008292df17231a81743db7274b671b1d68,baa34794bacbbda019f1e384e79883e9a2909f4cfd71b07677f8facde9d3ab78
R37,1159,supply_097,True,True,0.4880954762839542,-0.011904523716045778,-5.829000202404328,5.828843455868907,5.8290002182823155,13633650.831468103,3.614283708776588e-05,3.505717561277689e-05,True,,,,,,True,0.488464189539763,30b9e6a1c29b89d0d3d4e543559d1b008292df17231a81743db7274b671b1d68,b47af771201c8beb240186990eaff31f0296978a0cddea40f5b1941e288a54dc
R37,1160,nominal,True,True,0.5178910231972129,0.01789102319721292,-5.792364394506784,5.7922085485230586,5.7923644102922,13629935.826841177,3.6158139497349925e-05,3.6156700475894076e-05,True,,,,,,True,0.5184587785796633,20995796e04d74611e2d04e7a5c9c8cd3f7a878c429aa36fe5133df7e3100d4d,92edb61798ab147089ce36febd9b1bda11e49fd0ecd2bf7485654c709a2abea5
R37,1160,supply_097,True,True,0.49185693668654173,-0.008143063313458265,-5.784879526965078,5.784723917829155,5.784879542727388,13631495.036860364,3.586072013415278e-05,3.478353677990951e-05,True,,,,,,True,0.4924445161749422,20995796e04d74611e2d04e7a5c9c8cd3f7a878c429aa36fe5133df7e3100d4d,1aea1ee502ea956266eef6683dd7580632dd4e1db06b2e8a14ee0d270f319659
R37,1161,nominal,True,True,0.4813578695278802,-0.018642130472119822,-6.200522702579468,6.20035637391988,6.200522719431803,13650441.425588552,3.889821161232676e-05,3.889661506346415e-05,True,,,,,,True,0.48174433276720724,4bd9f7de20d026df23504be6084b2bcee4067e036641f41e0602e5bf42781295,8b71c140b648d00df8b4de4a1754df9d06c082c34858366d0d4ca48030e1cfd6
R37,1161,supply_097,True,True,0.45537370495805796,-0.04462629504194204,-6.191557682176745,6.1913916727260965,6.191557698997678,13653692.608205914,3.859704715097426e-05,3.743762568927081e-05,False,,,,,,False,0.4557300703624862,4bd9f7de20d026df23504be6084b2bcee4067e036641f41e0602e5bf42781295,29792a1ab56bb52335108bb10aabeaefdb56ff4872a80824dfbb84d31e472128
R37,1162,nominal,True,True,0.5094075419251074,0.009407541925107399,-5.895936636501171,5.895778112533079,5.895936652558334,13634622.857617155,3.679440408615297e-05,3.67929374946761e-05,True,,,,,,True,0.5096739410606318,dd6025b29c0bbeb347edd58d2fe6ff9148d87ee433d2adf42d5f9f04e27135a2,67c9ff182deac062cc8b754e830f19c98f05ed6ee6677b72de4c02a13a8fbc02
R37,1162,supply_097,True,True,0.4833848847234752,-0.016615115276524817,-5.888143402595516,5.887985131424823,5.888143418627972,13636493.688588083,3.649612726973649e-05,3.53998558005157e-05,True,,,,,,True,0.48365967865591075,dd6025b29c0bbeb347edd58d2fe6ff9148d87ee433d2adf42d5f9f04e27135a2,c8df9d0cfdfad1b5fd4e8020deaeee4c0fce742acd142ab4f58b5d5b04d4ed36
R37,1163,nominal,True,True,0.5161479442221224,0.0161479442221224,-5.80496170622866,5.804805540394134,5.8049617220469205,13630771.471524466,3.628888213241732e-05,3.628743139943429e-05,True,,,,,,True,0.5172767891068236,13b2e19b60f2379cdcab2ec1af70d0a8a53761112fbb73eaf06b5e256ef515de,d4f37adc6073b3c8b4c9e694b49cb6340ffe0f3a2f0baec1d5e784710c8d82d8
R37,1163,supply_097,True,True,0.49011590087318946,-0.009884099126810542,-5.7974255514663495,5.797269625454236,5.797425567261204,13632398.594346339,3.599130947802152e-05,3.491019740470137e-05,True,,,,,,True,0.4912625267021026,13b2e19b60f2379cdcab2ec1af70d0a8a53761112fbb73eaf06b5e256ef515de,fcf2414f47766ea7cf45bff18c0a19ec32330d00a84459a05aa71c8e7429c7f6
R37,1164,nominal,True,True,0.4793353207503346,-0.02066467924966542,-6.215668751468229,6.21550204343001,6.215668768359794,13651547.458639719,3.904992147124705e-05,3.904830852215044e-05,True,,,,,,True,0.479856244603002,2c39d6cefacd5eccbb9f8cde68ea90ab7547333ce20abacd7c7aa72b18001570,e4f6cc18e1cdb923b0d799f8cbb77507763902abba6de67df1e4e65458455a27
R37,1164,supply_097,True,True,0.45335384241511023,-0.04664615758488977,-6.2066130487696975,6.206446665636029,6.206613065629285,13654927.98249089,3.8748555502240834e-05,3.758457331283269e-05,False,,,,,,False,0.453841982198281,2c39d6cefacd5eccbb9f8cde68ea90ab7547333ce20abacd7c7aa72b18001570,60314b24bb843d656c76e4284b08f6e271146b5fc42e8fec61bbce5861cdd5bc
R37,1165,nominal,True,True,0.5066254509797241,0.006625450979724112,-5.917689392079409,5.917530314636203,5.917689408193716,13635972.330960747,3.7003086342641287e-05,3.70015973503187e-05,True,,,,,,True,0.5071421184919737,98a270d058f8d8de1d2090c1419595d04aeb8081377d19e9fb81586e308e7edc,422ee8e472ff5eb7bb5b751d2f7d9a1f1ea456a6966fae75772da473f5c4f4c3
R37,1165,supply_097,True,True,0.48060611232568706,-0.019393887674312937,-5.9098071940652295,5.909648374664214,5.9098072101543,13637961.816921387,3.670456055606626e-05,3.5602014959886305e-05,True,,,,,,True,0.4811278560872526,98a270d058f8d8de1d2090c1419595d04aeb8081377d19e9fb81586e308e7edc,ea5040cf27336873d2a5ef83b21bd95bebcad552a1d731294a478c04f1572966
R37,1166,nominal,True,True,0.49577281384895944,-0.004227186151040563,-6.047323281878265,6.047160866683339,6.047323298331498,13642165.829796763,3.781704177301142e-05,3.781551576415456e-05,True,,,,,,True,0.49608538392897994,72575d3dd9047774f404b60b74be85b36db992bba58a3bcdbfd96a1cad15b422,d4e8f5671a77c9141e2b65bab8197a16eb43d5419a3f7a8e133e3dec3d93d055
R37,1166,supply_097,True,True,0.46976854328900397,-0.03023145671099603,-6.038999665166125,6.038837531987648,6.038999681591707,13644635.97138658,3.751738559077278e-05,3.6390420439248394e-05,False,,,,,,False,0.4700711215242589,72575d3dd9047774f404b60b74be85b36db992bba58a3bcdbfd96a1cad15b422,e878f0df7474586d2de80ff4bdc5c1a428f9e82a62192a209ab63d19a2c46e5d
R37,1167,nominal,True,True,0.49918791624553505,-0.000812083754464954,-6.014134148060789,6.013972580786656,6.014134164427274,13640324.455001997,3.756089057090433e-05,3.7559385074445994e-05,True,,,,,,True,0.49950508063237214,0dcd3bb6658b48218a6eb8e352804482b98fabb8ea3b2ea320c46e57c9872c18,05f12aef13c7776403674ae40073fd9a4245e650372dab126c0670b8c2cc81ef
R37,1167,supply_097,True,True,0.4731791517175248,-0.026820848282475218,-6.005943681002021,6.005782388061185,6.00594369734163,13642630.194968928,3.7261571523031105e-05,3.6142300129117726e-05,False,,,,,,False,0.4734908182276511,0dcd3bb6658b48218a6eb8e352804482b98fabb8ea3b2ea320c46e57c9872c18,d2aff9636537c104b01ef759d9dbf8fe57d181ce062a6e3917082d3771e7a997
R37,1168,nominal,True,True,0.5084015739712882,0.008401573971288157,-5.89563051331711,5.895472007855638,5.895630529372554,13635066.471511517,3.686985849616374e-05,3.6868385115868476e-05,True,,,,,,True,0.510145450945996,b1815c6c6dfb69bfffe7fa2dc4b8794314cb4f99aaa4c7872247ee3c08f6d7d3,86eb1af56454e9e37a9959fd86258a34fade64ce12797635613a4bd6264c05ac
R37,1168,supply_097,True,True,0.4823799773056938,-0.01762002269430618,-5.887809955802531,5.887651705090586,5.887809971833071,13636990.85331136,3.65715021098113e-05,3.547296299536177e-05,True,,,,,,True,0.4841311885412749,b1815c6c6dfb69bfffe7fa2dc4b8794314cb4f99aaa4c7872247ee3c08f6d7d3,406cb784fcb23f6ffb8fa4dec79da3042a928e9da185e961d8dbf7f782951887
R37,1169,nominal,True,True,0.4936564728391739,-0.00634352716082609,-6.0680277419789,6.067864797617327,6.068027758486459,13643295.920057736,3.797578251853282e-05,3.797424176782316e-05,True,,,,,,True,0.49379483546257086,456e71402e379aa8cd8a91322770da679a9fb084c747c0ffd02c6f63c3a22c07,947d266b1b332d4fedb30b51a178b9230dec2e64619b3f0a68931744b77dd753
R37,1169,supply_097,True,True,0.4676549710384854,-0.03234502896151459,-6.059620694271518,6.059458036792675,6.059620710750936,13645870.53885576,3.767591862729744e-05,3.6544183581906846e-05,False,,,,,,False,0.4677805730578498,456e71402e379aa8cd8a91322770da679a9fb084c747c0ffd02c6f63c3a22c07,34775a6707ef0437335ab72fd7d96e417917cd5ad9a7b92a36d60a3f40f754c6
R37,1170,nominal,True,True,0.4963051974897461,-0.0036948025102538917,-6.034527940459859,6.0343658582813715,6.034527956880042,13641716.218820281,3.777713051695512e-05,3.7775596483336414e-05,True,,,,,,True,0.49655162753861104,79fc47fd2b2c2aa5b0c84f0f9c030de60a1987a11f35f6903424e7cf542db4e9,9a83d316e115e95636d6af7a67ca046f0f03fa0c4d5e8c1a938fe8211c2c6068
R37,1170,supply_097,True,True,0.4702998647835155,-0.029700135216484513,-6.0262384945162735,6.026076692802054,6.026238510908962,13644163.88876791,3.747755400938352e-05,3.635177620809504e-05,False,,,,,,False,0.47053736513389,79fc47fd2b2c2aa5b0c84f0f9c030de60a1987a11f35f6903424e7cf542db4e9,99b4780730eb488bf22ea18d4a084828f65ddf68fd159db9af09b716ec20c6ee
R37,1171,nominal,True,True,0.4989470442214672,-0.0010529557785328159,-6.012762216524485,6.0126006868042206,6.0127622328878,13640353.955601037,3.757897103967716e-05,3.757745652814271e-05,True,,,,,,True,0.4990026231892026,83b8c46c0ac22050ce65ffbf88f57e8d7b0235649a4bd38eef5c1ae6a80a24e1,521afd3543e22d3fbde3758677b7bb1a0b0cb93893cb1612be1632269733ad9c
R37,1171,supply_097,True,True,0.4729383799512741,-0.02706162004872592,-6.004570449556503,6.0044091944767155,6.004570465892912,13642671.46125612,3.727964446681344e-05,3.615982236446866e-05,False,,,,,,False,0.47298836078448153,83b8c46c0ac22050ce65ffbf88f57e8d7b0235649a4bd38eef5c1ae6a80a24e1,aed9d623abc60a3d5fac74a5db13e91c75a9dc7fcfe9f1c8e00d757c39f1cb9e
R37,1172,nominal,True,True,0.5151329991494673,0.015132999149467308,-5.826199749265401,5.826043027281544,5.826199765139821,13631434.65153314,3.636499476471643e-05,3.63635454996673e-05,True,,,,,,True,0.515477938628162,496937f2c5af05f80b488db186c5c81948dbbf8d821edad41c6d8fe60014cf33,a898df8b2c1178ccec41e914f014698b21b16c0a283e436ef844f7b02851223f
R37,1172,supply_097,True,True,0.48910257673745594,-0.01089742326254406,-5.8186181074755385,5.818461627296011,5.818618123326354,13633090.188863402,3.6067300509015335e-05,3.498391011340233e-05,True,,,,,,True,0.489463676223441,496937f2c5af05f80b488db186c5c81948dbbf8d821edad41c6d8fe60014cf33,24bf064f2c332cd71b2a1990531788d99575aeab6de9da9b0eeea5b9c71ab1f4
R37,1173,nominal,True,True,0.4862341526833913,-0.013765847316608681,-6.151191708331874,6.1510266347715055,6.151191725056117,13647609.873401526,3.85324718402341e-05,3.853090022863762e-05,True,,,,,,True,0.48642831773689377,880a99018f0eb494b2105d7acc3b5dc56d888729678df58198cbfb513657bb51,4ad1a5be5e82dddbac01fe459521484511322a3c6139f98ae618d31f98a2c204
R37,1173,supply_097,True,True,0.46024312536795775,-0.03975687463204225,-6.142453418078002,6.142288650304447,6.1424534347721975,13650575.216161925,3.8231822189039786e-05,3.7083380979425725e-05,False,,,,,,False,0.4604140553321727,880a99018f0eb494b2105d7acc3b5dc56d888729678df58198cbfb513657bb51,947859af4cf0fd736c334a453c4926baf30626b7fa8ac4ff6d942e4d5e978e8a
R37,1174,nominal,True,True,0.5117076340401656,0.011707634040165615,-5.866066821311527,5.865909069934091,5.866066837290512,13633299.207298841,3.662190144934745e-05,3.662043946238366e-05,True,,,,,,True,0.5120327799377654,30b0227cbd079cccd6c031b0eefec88137641de524ba156858fbd44782d16eff,05333a7b5465e1b0a01f05d49b0248975279df79222fbad7028feed261a2de8e
R37,1174,supply_097,True,True,0.4856817605133481,-0.014318239486651896,-5.858362908636328,5.858205405472551,5.858362924591065,13635082.34919573,3.632386592462152e-05,3.523276660492141e-05,True,,,,,,True,0.48601851753304437,30b0227cbd079cccd6c031b0eefec88137641de524ba156858fbd44782d16eff,f740e5127b069a0746449c712db330599f0a935515995c92291ccb82b0159c59
R37,1175,nominal,True,True,0.4943910439827357,-0.005608956017264299,-6.054853262254151,6.054690660250977,6.054853278727108,13642815.145333566,3.792069375191561e-05,3.79191529840496e-05,True,,,,,,True,0.4948994581533697,5ede13c0b93066532059144be543ce04662f33d8097c1d510390976ebdd9468b,13a961b5720e6a9e4ae744805f03aae2607eb457a59f56ba12fe89ec29183e38
R37,1175,supply_097,True,True,0.4683883721921327,-0.031611627807867304,-6.046482792714731,6.046320475763132,6.0464828091597305,13645358.551629676,3.762091762779063e-05,3.6490832583529583e-05,False,,,,,,False,0.4688851957486487,5ede13c0b93066532059144be543ce04662f33d8097c1d510390976ebdd9468b,9924f94af3c1501d236bed7eee723074c2021a31b42786798890d4d8a82b7090
R37,1176,nominal,True,True,0.5106213067535441,0.010621306753544113,-5.865891492045397,5.865733753637868,5.86589150802424,13633656.74719542,3.670340572544716e-05,3.670192410283862e-05,True,,,,,,True,0.5111353924065323,599a115242b6a0d2444687f191fb2da16747eb023e1376d9dda5edbe4fa5b8ca,f95f9dba99799e9f2c27b6497804d59304bddf380a203836664458e60f39276c
